60690, Achy, 49.5562, 1.97186
35690, Acigné, 48.1464, 1.5188
27800, Aclou, 49.1656, 0.698294
27570, Acon, 48.7695, 1.10492
97630, Acoua, 12.7239, 45.0687
62144, Acq, 50.3494, 2.65504
27400, Acquigny, 49.1649, 1.17656
62380, Acquin-Westbécourt, 50.7294, 2.07689
02200, Acy, 49.3472, 3.41818
60620, Acy-en-Multien, 49.1088, 2.95509
08300, Acy-Romance, 49.4919, 4.32705
57580, Adaincourt, 49.0059, 6.44419
78113, Adainville, 48.7202, 1.66233
25360, Adam-lès-Passavant, 47.3046, 6.36895
25530, Adam-lès-Vercel, 47.1624, 6.39047
67320, Adamswiller, 48.9062, 7.20177
65260, Adast, 42.9754, 0.076434
65100, Adé, 43.1416, 0.026026
57380, Adelange, 49.0079, 6.60633
70200, Adelans-et-le-Val-de-Bithaine, 47.7062, 6.39428
65240, Adervielle-Pouchergues, 42.8017, 0.389923
79200, Adilly, 46.7015, 0.315564
62116, Adinfer, 50.1937, 2.70613
34230, Adissan, 43.5355, 3.42608
45230, Adon, 47.7643, 2.79788
86430, Adriers, 46.2646, 0.789659
20167, Afa, 41.9844, 8.79829
19260, Affieux, 45.508, 1.76751
54800, Affléville, 49.264, 5.75289
69170, Affoux, 45.8441, 4.41392
54740, Affracourt, 48.4583, 6.16536
62380, Affringues, 50.6903, 2.07492
31230, Agassac, 43.3721, 0.885301
34300, Agde, 43.3091, 3.48448
34210, Agel, 43.3483, 2.85355
47000, Agen, 44.2028, 0.625584
12630, Agen-d'Aveyron, 44.3513, 2.6934
21700, Agencourt, 47.125, 4.98564
80370, Agenville, 50.1718, 2.10777
80150, Agenvillers, 50.1793, 1.92367
52340, Ageville, 48.1124, 5.3381
21410, Agey, 47.2874, 4.76268
20270, Aghione, 42.0985, 9.41153
54770, Agincourt, 48.7294, 6.23559
47350, Agmé, 44.4894, 0.340441
47800, Agnac, 44.6408, 0.382743
43100, Agnat, 45.345, 3.45018
50180, Agneaux, 49.1155, 1.12991
60600, Agnetz, 49.3962, 2.38255
62161, Agnez-lès-Duisans, 50.3102, 2.65021
02340, Agnicourt-et-Séchelles, 49.7167, 3.96043
62690, Agnières, 50.3536, 2.60773
38150, Agnin, 45.3366, 4.85998
64400, Agnos, 43.1539, 0.629328
62217, Agny, 50.253, 2.76055
50230, Agon-Coutainville, 49.0388, 1.58145
24460, Agonac, 45.2816, 0.745318
34190, Agonès, 43.9011, 3.72653
03210, Agonges, 46.618, 3.14884
65400, Agos-Vidalos, 43.0397, 0.075411
16110, Agris, 45.7765, 0.328082
17500, Agudelle, 45.3823, 0.469634
12520, Aguessac, 44.1614, 3.06899
02190, Aguilcourt, 49.3937, 3.96804
81470, Aguts, 43.5319, 1.9245
14400, Agy, 49.2377, 0.779195
64220, Ahaxe-Alciette-Bascassan, 43.144, 1.1638
64210, Ahetze, 43.4043, 1.57068
88500, Ahéville, 48.2846, 6.19936
53940, Ahuillé, 48.0243, 0.872848
23150, Ahun, 46.0862, 2.0243
21121, Ahuy, 47.3714, 5.0213
59149, Aibes, 50.2337, 4.09623
25750, Aibre, 47.5518, 6.69787
64120, Aïcirits-Camou-Suhast, 43.3537, 1.01649
79230, Aiffres, 46.2821, 0.414291
30700, Aigaliers, 44.0696, 4.31088
08090, Aiglemont, 49.7902, 4.77009
39110, Aiglepierre, 46.9554, 5.80954
27120, Aigleville, 49.006, 1.42581
04510, Aiglun, 44.0639, 6.13843
06910, Aiglun, 43.8524, 6.93494
32290, Aignan, 43.6944, 0.087036
21510, Aignay-le-Duc, 47.6718, 4.75072
34210, Aigne, 43.3256, 2.79308
72650, Aigné, 48.0674, 0.105521
31550, Aignes, 43.3349, 1.58646
80210, Aigneville, 50.0368, 1.60998
51150, Aigny, 49.0426, 4.22046
79370, Aigondigné, 46.2907, 0.296042
16140, Aigre, 45.8892, 0.000376
31280, Aigrefeuille, 43.5694, 1.58421
17290, Aigrefeuille-d'Aunis, 46.1165, 0.944542
44140, Aigrefeuille-sur-Maine, 47.0719, 1.41556
30350, Aigremont, 43.9613, 4.11796
52400, Aigremont, 48.0126, 5.72588
78240, Aigremont, 48.9008, 2.01536
89800, Aigremont, 47.7181, 3.89038
73610, Aiguebelette-le-Lac, 45.5477, 5.81388
81200, Aiguefonde, 43.4929, 2.32316
63260, Aigueperse, 46.0148, 3.20129
69790, Aigueperse, 46.2801, 4.42331
09240, Aigues-Juntes, 43.0506, 1.47151
30220, Aigues-Mortes, 43.5507, 4.1835
09600, Aigues-Vives, 43.0007, 1.87696
11800, Aigues-Vives, 43.2351, 2.53278
30670, Aigues-Vives, 43.7346, 4.19079
34210, Aigues-Vives, 43.3477, 2.82493
30760, Aiguèze, 44.316, 4.5174
43000, Aiguilhe, 45.0531, 3.88525
05470, Aiguilles, 44.7793, 6.87518
47190, Aiguillon, 44.3013, 0.358229
83630, Aiguines, 43.7284, 6.30439
36140, Aigurande, 46.4557, 1.83977
07200, Ailhon, 44.5986, 4.33306
45230, Aillant-sur-Milleron, 47.7949, 2.93668
33124, Aillas, 44.4835, 0.066216
42130, Ailleux, 45.7992, 3.93365
70110, Aillevans, 47.5901, 6.41782
10200, Ailleville, 48.255, 4.69449
70320, Aillevillers-et-Lyaumont, 47.9382, 6.33248
52700, Aillianville, 48.3333, 5.48294
72600, Aillières-Beauvoir, 48.3996, 0.321252
73340, Aillon-le-Jeune, 45.6089, 6.08869
73340, Aillon-le-Vieux, 45.6507, 6.08811
70300, Ailloncourt, 47.7572, 6.38881
27600, Ailly, 49.1575, 1.24431
80690, Ailly-le-Haut-Clocher, 50.0814, 1.99604
80250, Ailly-sur-Noye, 49.7467, 2.34699
80470, Ailly-sur-Somme, 49.9135, 2.18609
30470, Aimargues, 43.6718, 4.20375
73210, Aime-la-Plagne, 45.5526, 6.61837
03360, Ainay-le-Château, 46.7156, 2.72086
18200, Ainay-le-Vieil, 46.6641, 2.54417
64220, Aincille, 43.134, 1.19766
95510, Aincourt, 49.0728, 1.77403
55110, Aincreville, 49.3697, 5.11617
54460, Aingeray, 48.737, 6.01923
88140, Aingeville, 48.2052, 5.76822
52230, Aingoulaincourt, 48.4562, 5.27698
64130, Ainharp, 43.2547, 0.935719
64220, Ainhice-Mongelos, 43.2143, 1.15953
64250, Ainhoa, 43.2974, 1.48514
70800, Ainvelle, 47.8479, 6.24391
88320, Ainvelle, 47.9874, 5.82892
80270, Airaines, 49.9721, 1.94513
08190, Aire, 49.4707, 4.16389
40800, Aire-sur-l'Adour, 43.6984, 0.265146
62120, Aire-sur-la-Lys, 50.6442, 2.39533
50680, Airel, 49.2125, 1.08008
60600, Airion, 49.4223, 2.41814
62180, Airon-Notre-Dame, 50.4412, 1.66789
62180, Airon-Saint-Vaast, 50.4271, 1.67121
11320, Airoux, 43.3677, 1.87455
79600, Airvault, 46.833, 0.13588
21110, Aiserey, 47.1729, 5.16877
70500, Aisey-et-Richecourt, 47.8881, 5.95537
21400, Aisey-sur-Seine, 47.748, 4.57815
02110, Aisonville-et-Bernoville, 49.9301, 3.5112
25360, Aïssey, 47.2699, 6.32694
21390, Aisy-sous-Thil, 47.3935, 4.27887
89390, Aisy-sur-Armançon, 47.657, 4.20908
20244, Aiti, 42.4043, 9.22874
73220, Aiton, 45.5734, 6.25735
19200, Aix, 45.6131, 2.39219
62650, Aix-en-Ergny, 50.5872, 2.00012
62170, Aix-en-Issart, 50.4803, 1.86105
59310, Aix-en-Pévèle, 50.4984, 3.30537
13080, Aix-en-Provence, 43.5361, 5.39857
63980, Aix-la-Fayette, 45.507, 3.52877
73100, Aix-les-Bains, 45.6979, 5.90389
62160, Aix-Noulette, 50.4212, 2.71264
10160, Aix-Villemaur-Pâlis, 48.1976, 3.73633
87700, Aixe-sur-Vienne, 45.7981, 1.13256
07530, Aizac, 44.7197, 4.33067
52120, Aizanville, 48.1116, 4.89456
36150, Aize, 47.1079, 1.70662
80240, Aizecourt-le-Bas, 49.9868, 3.02909
80200, Aizecourt-le-Haut, 49.967, 2.9825
02820, Aizelles, 49.4848, 3.8187
85190, Aizenay, 46.7385, 1.62703
27500, Aizier, 49.4307, 0.626082
02370, Aizy-Jouy, 49.4384, 3.51149
11300, Ajac, 43.045, 2.13672
20000, Ajaccio, 41.9348, 8.70132
23380, Ajain, 46.211, 1.99596
24210, Ajat, 45.1611, 1.0276
57590, Ajoncourt, 48.8451, 6.30367
07000, Ajoux, 44.7551, 4.48565
11240, Alaigne, 43.0978, 2.09203
02240, Alaincourt, 49.7667, 3.36639
70210, Alaincourt, 47.9463, 6.09997
57590, Alaincourt-la-Côte, 48.897, 6.34037
11290, Alairac, 43.182, 2.23704
31420, Alan, 43.2201, 0.927626
20212, Alando, 42.3072, 9.2863
20167, Alata, 41.9735, 8.73133
07400, Alba-la-Romaine, 44.5544, 4.59598
81250, Alban, 43.8844, 2.45701
48310, Albaret-le-Comtal, 44.8677, 3.14384
48200, Albaret-Sainte-Marie, 44.8864, 3.25064
11360, Albas, 43.0057, 2.72675
46140, Albas, 44.4614, 1.24016
67220, Albé, 48.3615, 7.3365
82290, Albefeuille-Lagarde, 44.0483, 1.27398
15300, Albepierre-Bredons, 45.0774, 2.82044
80300, Albert, 50.0041, 2.64831
20224, Albertacce, 42.3118, 8.92423
73200, Albertville, 45.6684, 6.4046
57670, Albestroff, 48.9298, 6.86937
81000, Albi, 43.9258, 2.14686
31460, Albiac, 43.5558, 1.78268
46500, Albiac, 44.7678, 1.81317
82350, Albias, 44.0816, 1.44856
11330, Albières, 42.9467, 2.44639
09310, Albiès, 42.7545, 1.69801
73300, Albiez-le-Jeune, 45.2392, 6.35813
73300, Albiez-Montrond, 45.1885, 6.3399
19190, Albignac, 45.1474, 1.67745
69250, Albigny-sur-Saône, 45.8642, 4.83077
81240, Albine, 43.4439, 2.52812
20128, Albitreccia, 41.8605, 8.87771
26140, Albon, 45.2389, 4.86235
07190, Albon-d'Ardèche, 44.8153, 4.42504
07440, Alboussière, 44.9398, 4.73413
19380, Albussac, 45.1413, 1.81398
74540, Alby-sur-Chéran, 45.8156, 6.01581
64470, Alçay-Alçabéhéty-Sunharette, 43.0866, 0.975831
64430, Aldudes, 43.092, 1.43472
62850, Alembon, 50.7806, 1.87195
61000, Alençon, 48.4318, 0.091541
66200, Alénya, 42.6407, 2.98145
20270, Aléria, 42.1059, 9.49565
30100, Alès, 44.125, 4.08829
11580, Alet-les-Bains, 42.9944, 2.25845
62650, Alette, 50.5244, 1.85083
09320, Aleu, 42.8937, 1.26749
74290, Alex, 45.8807, 6.23634
53240, Alexain, 48.2321, 0.735728
26770, Aleyrac, 44.4989, 4.9459
94140, Alfortville, 48.7961, 2.42125
20220, Algajola, 42.6051, 8.85736
81470, Algans, 43.6001, 1.89151
68600, Algolsheim, 48.0035, 7.54981
57440, Algrange, 49.3644, 6.04829
39270, Alièze, 46.585, 5.58578
34290, Alignan-du-Vent, 43.4688, 3.33926
08310, Alincourt, 49.4031, 4.34518
62142, Alincthun, 50.7214, 1.81018
21150, Alise-Sainte-Reine, 47.5355, 4.4882
07210, Alissas, 44.707, 4.62406
69380, Alix, 45.9168, 4.655
26300, Alixan, 44.9822, 5.01703
27460, Alizay, 49.3219, 1.17828
54170, Allain, 48.5497, 5.9209
80200, Allaines, 49.9633, 2.93745
28500, Allainville, 48.7214, 1.29474
78660, Allainville, 48.4678, 1.90249
56350, Allaire, 47.6392, 2.17682
54800, Allamont, 49.1285, 5.7766
54112, Allamps, 48.5484, 5.81465
26780, Allan, 44.4942, 4.79847
15160, Allanche, 45.2313, 2.953
08130, Alland'Huy-et-Sausseuil, 49.5119, 4.54919
88110, Allarmont, 48.4687, 7.02039
17150, Allas-Bocage, 45.3828, 0.497846
17500, Allas-Champagne, 45.4726, 0.339613
24220, Allas-les-Mines, 44.828, 1.07371
19240, Allassac, 45.2556, 1.46918
13190, Allauch, 43.3533, 5.51135
43270, Allègre, 45.1884, 3.68991
30500, Allègre-les-Fumades, 44.1976, 4.2534
13980, Alleins, 43.7074, 5.15105
04500, Allemagne-en-Provence, 43.7888, 6.03092
51260, Allemanche-Launay-et-Soyer, 48.6067, 3.79099
24600, Allemans, 45.2884, 0.305273
47800, Allemans-du-Dropt, 44.6232, 0.286538
02320, Allemant, 49.4624, 3.45394
51120, Allemant, 48.7615, 3.81602
38114, Allemond, 45.1711, 6.01841
80130, Allenay, 50.0865, 1.49294
48190, Allenc, 44.5523, 3.67651
25490, Allenjoie, 47.5355, 6.89315
59251, Allennes-les-Marais, 50.5417, 2.94866
21230, Allerey, 47.1905, 4.42063
71350, Allerey-sur-Saône, 46.9138, 4.97484
71380, Allériot, 46.7988, 4.95551
80270, Allery, 49.9594, 1.88551
24480, Alles-sur-Dordogne, 44.8614, 0.874642
15100, Alleuze, 44.9603, 3.09832
38580, Allevard, 45.3799, 6.1141
74540, Allèves, 45.7589, 6.08635
26400, Allex, 44.7666, 4.9152
43150, Alleyrac, 44.8945, 3.98915
43580, Alleyras, 44.9071, 3.6802
19200, Alleyrat, 45.5637, 2.21836
23200, Alleyrat, 45.9878, 2.15421
47110, Allez-et-Cazeneuve, 44.3819, 0.628501
51250, Alliancelles, 48.8034, 4.87419
09400, Alliat, 42.8159, 1.58114
10700, Allibaudières, 48.5864, 4.12293
52130, Allichamps, 48.5637, 4.88629
65360, Allier, 43.18, 0.126791
09240, Allières, 43.0385, 1.36391
58200, Alligny-Cosne, 47.4436, 3.07326
58230, Alligny-en-Morvan, 47.2097, 4.17339
22460, Allineuc, 48.3113, 2.86736
74200, Allinges, 46.3337, 6.46512
18110, Allogny, 47.234, 2.30681
79110, Alloinay, 46.1501, 0.048441
25550, Allondans, 47.5223, 6.75133
73200, Allondaz, 45.7117, 6.37224
54260, Allondrelle-la-Malmaison, 49.5107, 5.56878
60000, Allonne, 49.3965, 2.11883
79130, Allonne, 46.5804, 0.381719
28150, Allonnes, 48.3316, 1.652
49650, Allonnes, 47.3035, 0.011113
72700, Allonnes, 47.959, 0.143771
04170, Allons, 43.9804, 6.59033
47420, Allons, 44.1934, 0.080008
80260, Allonville, 49.9379, 2.36777
74350, Allonzier-la-Caille, 46.0005, 6.10482
04260, Allos, 44.2615, 6.62672
62157, Allouagne, 50.5322, 2.50494
16490, Alloue, 46.0205, 0.525835
18500, Allouis, 47.1778, 2.24097
76190, Allouville-Bellefosse, 49.5946, 0.665436
58110, Alluy, 47.0339, 3.63262
28800, Alluyes, 48.229, 1.36379
15700, Ally, 45.1644, 2.3257
43380, Ally, 45.1503, 3.31672
81190, Almayrac, 44.0989, 2.15599
61570, Almenêches, 48.6982, 0.125681
12300, Almont-les-Junies, 44.6009, 2.31097
09200, Alos, 42.8985, 1.1294
81140, Alos, 44.0205, 1.87448
64470, Alos-Sibas-Abense, 43.1129, 0.877967
21420, Aloxe-Corton, 47.0682, 4.86123
62850, Alquines, 50.7336, 1.99279
12430, Alrance, 44.1352, 2.6756
57515, Alsting, 49.1805, 7.00111
20112, Altagène, 41.7092, 9.07705
67270, Alteckendorf, 48.7945, 7.59641
68210, Altenach, 47.6018, 7.10897
67490, Altenheim, 48.7201, 7.46241
84210, Althen-des-Paluds, 44.0048, 4.95794
20251, Altiani, 42.2194, 9.27832
48800, Altier, 44.4597, 3.8568
19120, Altillac, 44.9804, 1.8689
68130, Altkirch, 47.621, 7.24484
67120, Altorf, 48.5247, 7.53898
57660, Altrippe, 49.0274, 6.81556
57730, Altviller, 49.0689, 6.7314
67260, Altwiller, 48.9155, 6.97972
71510, Aluze, 46.8519, 4.69014
46500, Alvignac, 44.8339, 1.68546
76640, Alvimare, 49.6072, 0.632053
09240, Alzen, 42.9814, 1.45572
20212, Alzi, 42.3126, 9.31475
57320, Alzing, 49.2765, 6.55326
30770, Alzon, 43.9742, 3.4475
11170, Alzonne, 43.2653, 2.17459
70280, Amage, 47.8456, 6.49802
08300, Amagne, 49.5164, 4.50308
25220, Amagney, 47.3053, 6.14827
79350, Amailloux, 46.7495, 0.313468
10140, Amance, 48.2919, 4.48705
54770, Amance, 48.755, 6.30928
70160, Amance, 47.7905, 6.05332
25330, Amancey, 47.0312, 6.07639
74800, Amancy, 46.0728, 6.33057
39700, Amange, 47.167, 5.56491
35150, Amanlis, 47.9998, 1.49556
55130, Amanty, 48.5152, 5.60411
57865, Amanvillers, 49.1595, 6.04632
71800, Amanzé, 46.3265, 4.23627
81170, Amarens, 44.0439, 1.92109
25330, Amathay-Vésigneux, 47.0231, 6.19581
14210, Amayé-sur-Orne, 49.0911, 0.434225
14310, Amayé-sur-Seulles, 49.0821, 0.7177
58190, Amazy, 47.3831, 3.56105
88500, Ambacourt, 48.352, 6.13964
33440, Ambarès-et-Lagrave, 44.9445, 0.500579
31230, Ambax, 43.368, 0.937035
87240, Ambazac, 45.9534, 1.39931
38970, Ambel, 44.7995, 5.93326
27250, Ambenay, 48.8402, 0.739726
16140, Ambérac, 45.8562, 0.059129
01500, Ambérieu-en-Bugey, 45.9608, 5.37293
69480, Ambérieux, 45.9289, 4.74109
01330, Ambérieux-en-Dombes, 45.9962, 4.91227
16490, Ambernac, 45.9748, 0.556409
86110, Amberre, 46.7579, 0.153604
63600, Ambert, 45.5558, 3.75625
33810, Ambès, 45.0115, 0.548308
12260, Ambeyrac, 44.4944, 1.93572
81430, Ambialet, 43.9264, 2.3758
20151, Ambiegna, 42.0878, 8.77384
42820, Ambierle, 46.106, 3.89159
70210, Ambiévillers, 47.9959, 6.14036
37340, Ambillou, 47.4521, 0.446595
74100, Ambilly, 46.1962, 6.2243
60110, Amblainville, 49.2071, 2.12058
70200, Amblans-et-Velotte, 47.681, 6.41769
02290, Ambleny, 49.3763, 3.18335
01300, Ambléon, 45.7495, 5.59432
62164, Ambleteuse, 50.8116, 1.62109
16300, Ambleville, 45.5582, 0.224518
95420, Ambleville, 49.151, 1.69495
41310, Ambloy, 47.7092, 0.969332
08130, Ambly-Fleury, 49.4891, 4.48932
55300, Ambly-sur-Meuse, 49.0226, 5.45226
37400, Amboise, 47.3917, 1.00024
56190, Ambon, 47.5571, 2.54057
26800, Ambonil, 44.7918, 4.90939
51150, Ambonnay, 49.0869, 4.17217
52110, Ambonville, 48.314, 5.01063
36120, Ambrault, 46.7837, 1.94971
81500, Ambres, 43.7287, 1.83182
62310, Ambricourt, 50.4656, 2.1712
02200, Ambrief, 49.3215, 3.40362
51290, Ambrières, 48.629, 4.82924
53300, Ambrières-les-Vallées, 48.4227, 0.62416
62127, Ambrines, 50.3081, 2.46698
01500, Ambronay, 46.0056, 5.35761
19250, Ambrugeat, 45.5322, 2.08527
76550, Ambrumesnil, 49.8585, 0.983755
47160, Ambrus, 44.2306, 0.246323
01500, Ambutrix, 45.9367, 5.33281
27140, Amécourt, 49.3767, 1.7333
55230, Amel-sur-l'Étang, 49.2572, 5.64725
57170, Amelécourt, 48.8407, 6.48798
66110, Amélie-les-Bains-Palalda, 42.4437, 2.68338
64120, Amendeuix-Oneix, 43.3445, 1.0437
54450, Amenoncourt, 48.6301, 6.78444
95510, Amenucourt, 49.1103, 1.65005
62190, Ames, 50.5355, 2.41535
62260, Amettes, 50.527, 2.39396
71460, Ameugny, 46.5238, 4.66808
88410, Ameuvelle, 47.9496, 5.95257
14860, Amfreville, 49.2501, 0.241579
76920, Amfreville-la-Mi-Voie, 49.4044, 1.12471
27380, Amfreville-les-Champs, 49.3127, 1.3215
76560, Amfreville-les-Champs, 49.6985, 0.826235
27370, Amfreville-Saint-Amand, 49.2131, 0.92513
27380, Amfreville-sous-les-Monts, 49.3028, 1.26637
27400, Amfreville-sur-Iton, 49.1567, 1.14647
59144, Amfroipret, 50.2776, 3.73565
80000, Amiens, 49.901, 2.29007
02190, Amifontaine, 49.4988, 3.92279
50620, Amigny, 49.1568, 1.18526
02700, Amigny-Rouy, 49.6108, 3.30289
77120, Amillis, 48.7356, 3.13534
28300, Amilly, 48.4423, 1.40659
45200, Amilly, 47.9867, 2.78218
06910, Amirat, 43.8963, 6.81256
68410, Ammerschwihr, 48.1195, 7.25998
72540, Amné, 48.0403, 0.043668
57360, Amnéville, 49.2397, 6.09947
70170, Amoncourt, 47.7347, 6.06264
25330, Amondans, 47.0715, 6.03511
70310, Amont-et-Effreney, 47.8672, 6.5625
64120, Amorots-Succos, 43.3626, 1.12436
40330, Amou, 43.5939, 0.743678
21400, Ampilly-le-Sec, 47.8101, 4.5033
21450, Ampilly-les-Bordes, 47.6389, 4.62699
69550, Amplepuis, 45.9652, 4.32676
62760, Amplier, 50.1381, 2.39741
77760, Amponville, 48.2874, 2.53069
20272, Ampriani, 42.2537, 9.35732
69420, Ampuis, 45.5033, 4.80319
83111, Ampus, 43.6284, 6.37188
79210, Amuré, 46.2569, 0.608681
60310, Amy, 49.6414, 2.83395
16560, Anais, 45.769, 0.206024
17540, Anais, 46.1755, 0.904332
31230, Anan, 43.3523, 0.810076
Féas, Ance, 43.1681, 0.697334
76710, Anceaumeville, 49.5695, 1.06535
05260, Ancelle, 44.6191, 6.22962
55320, Ancemont, 49.065, 5.38366
44150, Ancenis-Saint-Géréon, 47.3833, 1.18242
55170, Ancerville, 48.6399, 5.02374
57580, Ancerville, 49.033, 6.39803
54450, Ancerviller, 48.5334, 6.83699
21410, Ancey, 47.3337, 4.82268
08500, Anchamps, 49.9247, 4.66427
37500, Anché, 47.1322, 0.307768
86700, Anché, 46.3496, 0.270286
70210, Anchenoncourt-et-Chazel, 47.8617, 6.11529
02600, Ancienville, 49.2186, 3.20809
70100, Ancier, 47.4441, 5.63642
72610, Ancinnes, 48.3603, 0.173827
65440, Ancizan, 42.8993, 0.283797
26200, Ancône, 44.5798, 4.72036
76370, Ancourt, 49.9086, 1.17899
76560, Ancourteville-sur-Héricourt, 49.6907, 0.660651
76760, Ancretiéville-Saint-Victor, 49.6545, 0.967455
76540, Ancretteville-sur-Mer, 49.7893, 0.504204
50400, Anctoville-sur-Boscq, 48.8461, 1.52841
69490, Ancy, 45.8322, 4.50377
57130, Ancy-Dornot, 49.0654, 6.04478
89160, Ancy-le-Franc, 47.7773, 4.16461
89160, Ancy-le-Libre, 47.8056, 4.14511
80140, Andainville, 49.8912, 1.78468
07340, Andance, 45.228, 4.79739
26140, Andancette, 45.2464, 4.81244
27430, Andé, 49.228, 1.24536
80700, Andechy, 49.7147, 2.70663
22400, Andel, 48.4945, 2.55104
02800, Andelain, 49.6412, 3.36954
03120, Andelaroche, 46.2501, 3.74613
70000, Andelarre, 47.5903, 6.09075
70000, Andelarrot, 47.5782, 6.09869
15100, Andelat, 45.07, 3.05933
90400, Andelnans, 47.6032, 6.8657
52700, Andelot-Blancheville, 48.2358, 5.28593
39110, Andelot-en-Montagne, 46.8591, 5.92898
39320, Andelot-Morval, 46.4238, 5.4268
78770, Andelu, 48.8882, 1.81108
55800, Andernay, 48.7838, 4.95244
33510, Andernos-les-Bains, 44.7545, 1.08109
54560, Anderny, 49.3356, 5.88195
01300, Andert-et-Condon, 45.7874, 5.65788
60570, Andeville, 49.2576, 2.16835
81140, Andillac, 44.0051, 1.89354
17230, Andilly, 46.263, 1.01766
54200, Andilly, 48.7671, 5.88801
74350, Andilly, 46.0702, 6.071
95580, Andilly, 49.0084, 2.30277
52360, Andilly-en-Bassigny, 47.9284, 5.52049
47170, Andiran, 44.1023, 0.285513
67140, Andlau, 48.3907, 7.38488
64420, Andoins, 43.3003, 0.223136
68280, Andolsheim, 48.0652, 7.43654
06750, Andon, 43.777, 6.82319
45480, Andonville, 48.2741, 2.02319
70200, Andornay, 47.6587, 6.59842
53240, Andouillé, 48.1771, 0.792693
35250, Andouillé-Neuville, 48.2976, 1.59589
81350, Andouque, 44.0085, 2.30257
64390, Andrein, 43.3997, 0.889282
62340, Andres, 50.8658, 1.91824
65390, Andrest, 43.3162, 0.066129
78570, Andrésy, 48.9815, 2.05026
77390, Andrezel, 48.6146, 2.80663
42160, Andrézieux-Bouthéon, 45.535, 4.2765
89480, Andryes, 47.5302, 3.46612
30140, Anduze, 44.0508, 3.97484
65150, Anères, 43.0761, 0.464444
28260, Anet, 48.8531, 1.44282
64510, Angaïs, 43.2387, 0.247297
41400, Angé, 47.3165, 1.23978
16130, Angeac-Champagne, 45.6138, 0.289586
16120, Angeac-Charente, 45.623, 0.081728
08450, Angecourt, 49.6351, 4.97726
16300, Angeduc, 45.4783, 0.055296
89440, Angely, 47.5607, 4.01178
90150, Angeot, 47.6955, 7.00609
49000, Angers, 47.4768, 0.556126
14430, Angerville, 49.2443, 0.027559
91670, Angerville, 48.3096, 2.00619
76110, Angerville-Bailleul, 49.6679, 0.45434
76280, Angerville-l'Orcher, 49.5867, 0.292626
27930, Angerville-la-Campagne, 48.989, 1.15705
76540, Angerville-la-Martel, 49.7681, 0.501685
91470, Angervilliers, 48.5911, 2.05865
82210, Angeville, 43.9938, 1.03112
